INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	VALUE_CATEGORY	VALUE_CATEGORY_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	2017	13	At least 14 weeks	C	Country Data	G	Global	27 weeks.; 17 weeks are unpaid.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2017	13	At least 14 weeks	C	Country Data	G	Global	18 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	418	Lao People's Democratic Republic	LAO	101.9901968	20.27482773	Eastern and South-Eastern Asia	2017	13	At least 14 weeks	C	Country Data	G	Global	15 weeks.; Maternity leave is extended in case of complications arising from pregnancy or childbirth.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2017	13	At least 14 weeks	C	Country Data	G	Global	16 weeks.; Maternity leave is extended in case of complications arising from pregnancy or childbirth. ; Maternity leave is extended in case of multiple births.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	422	Lebanon	LBN	35.89391711	33.92152458	Northern Africa and Western Asia	2017	12	Less than 14 weeks	C	Country Data	G	Global	10 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	426	Lesotho	LSO	28.25362195	-29.58041814	Sub-Saharan Africa	2017	12	Less than 14 weeks	C	Country Data	G	Global	12 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	430	Liberia	LBR	-9.311879038	6.448381009	Sub-Saharan Africa	2017	13	At least 14 weeks	C	Country Data	G	Global	14 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	434	Libya	LBY	18.0295985	27.04042819	Northern Africa and Western Asia	2017	13	At least 14 weeks	C	Country Data	G	Global	14 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	438	Liechtenstein	LIE	9.552985019	47.14167005	Europe and Northern America	2017	13	At least 14 weeks	C	Country Data	G	Global	20 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2017	13	At least 14 weeks	C	Country Data	G	Global	18 weeks.; Maternity leave is extended in case of complications arising from pregnancy or childbirth. ; Maternity leave is extended in case of multiple births.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2017	13	At least 14 weeks	C	Country Data	G	Global	16 weeks.; Maternity leave is extended in case of complications arising from pregnancy or childbirth. ; Maternity leave is extended in case of multiple births.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	450	Madagascar	MDG	46.6982339	-19.38514785	Sub-Saharan Africa	2017	13	At least 14 weeks	C	Country Data	G	Global	14 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	454	Malawi	MWI	33.4884625	-13.40819859	Sub-Saharan Africa	2017	12	Less than 14 weeks	C	Country Data	G	Global	8 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2017	12	Less than 14 weeks	C	Country Data	G	Global	8.6 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	466	Mali	MLI	-3.522016039	17.35311254	Sub-Saharan Africa	2017	13	At least 14 weeks	C	Country Data	G	Global	14 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2017	13	At least 14 weeks	C	Country Data	G	Global	22 weeks.; 4 weeks are unpaid.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	584	Marshall Islands	MHL	171.0839119	7.110213497	Oceania, exc. Australia and New Zealand	2017	12	Less than 14 weeks	C	Country Data	G	Global	0 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	478	Mauritania	MRT	-10.33187259	20.26089546	Sub-Saharan Africa	2017	13	At least 14 weeks	C	Country Data	G	Global	14 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	480	Mauritius	MUS	57.568022	-20.28581998	Sub-Saharan Africa	2017	12	Less than 14 weeks	C	Country Data	G	Global	12 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2017	12	Less than 14 weeks	C	Country Data	G	Global	12 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	492	Monaco	MCO	7.424214814	43.73532918	Europe and Northern America	2017	13	At least 14 weeks	C	Country Data	G	Global	16 weeks.; Maternity leave is extended in case of multiple births.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2017	13	At least 14 weeks	C	Country Data	G	Global	17.2 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	499	Montenegro	MNE	19.25214024	42.78717043	Europe and Northern America	2017	13	At least 14 weeks	C	Country Data	G	Global	52 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2017	13	At least 14 weeks	C	Country Data	G	Global	14 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	508	Mozambique	MOZ	38.18479941	-14.27963886	Sub-Saharan Africa	2017	12	Less than 14 weeks	C	Country Data	G	Global	8.6 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2017	13	At least 14 weeks	C	Country Data	G	Global	14 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	516	Namibia	NAM	17.21907885	-22.13817068	Sub-Saharan Africa	2017	12	Less than 14 weeks	C	Country Data	G	Global	12 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	524	Nepal	NPL	83.94678863	28.25866332	Central and Southern Asia	2017	12	Less than 14 weeks	C	Country Data	G	Global	7.4 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2017	13	At least 14 weeks	C	Country Data	G	Global	16 weeks.; Maternity leave is extended in case of multiple births.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2017	13	At least 14 weeks	C	Country Data	G	Global	18 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	558	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean	2017	12	Less than 14 weeks	C	Country Data	G	Global	12 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	2017	13	At least 14 weeks	C	Country Data	G	Global	14 weeks.; Maternity leave is extended in case of complications arising from pregnancy or childbirth.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	2017	12	Less than 14 weeks	C	Country Data	G	Global	12 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	807	North Macedonia	MKD	21.7007909	41.60048068	Europe and Northern America	2017	13	At least 14 weeks	C	Country Data	G	Global	39 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	578	Norway	NOR	11.47846389	61.34311134	Europe and Northern America	2017	13	At least 14 weeks	C	Country Data	G	Global	39 (or 49) weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	512	Oman	OMN	57.87743482	21.98805614	Northern Africa and Western Asia	2017	12	Less than 14 weeks	C	Country Data	G	Global	7 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2017	12	Less than 14 weeks	C	Country Data	G	Global	12 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	591	Panama	PAN	-81.26616623	8.450965746	Latin America and the Caribbean	2017	13	At least 14 weeks	C	Country Data	G	Global	14 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	598	Papua New Guinea	PNG	145.8587761	-6.756057077	Oceania, exc. Australia and New Zealand	2017	12	Less than 14 weeks	C	Country Data	G	Global	6 weeks.; 6 weeks are unpaid.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	600	Paraguay	PRY	-60.54854225	-21.70216237	Latin America and the Caribbean	2017	13	At least 14 weeks	C	Country Data	G	Global	18 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2017	12	Less than 14 weeks	C	Country Data	G	Global	13 weeks.; Maternity leave is extended in case of multiple births.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2017	12	Less than 14 weeks	C	Country Data	G	Global	8.6 weeks.; Maternity leave is extended in case of complications arising from pregnancy or childbirth.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	616	Poland	POL	19.40660158	52.1226733	Europe and Northern America	2017	13	At least 14 weeks	C	Country Data	G	Global	20 weeks.; Maternity leave is extended in case of multiple births.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	620	Portugal	PRT	-7.961599811	39.68509315	Europe and Northern America	2017	13	At least 14 weeks	C	Country Data	G	Global	weeks.; 15.7, 20; Maternity leave is extended in case of multiple births.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	630	Puerto Rico	PRI	-66.47591017	18.22753799	Latin America and the Caribbean	2017	12	Less than 14 weeks	C	Country Data	G	Global	8 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	634	Qatar	QAT	51.19152467	25.28355379	Northern Africa and Western Asia	2017	12	Less than 14 weeks	C	Country Data	G	Global	7 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2017	12	Less than 14 weeks	C	Country Data	G	Global	13 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	498	Republic of Moldova	MDA	28.4650624	47.20236795	Europe and Northern America	2017	13	At least 14 weeks	C	Country Data	G	Global	18 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2017	13	At least 14 weeks	C	Country Data	G	Global	18 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2017	13	At least 14 weeks	C	Country Data	G	Global	20 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	646	Rwanda	RWA	29.92310194	-1.999842114	Sub-Saharan Africa	2017	12	Less than 14 weeks	C	Country Data	G	Global	12 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	659	Saint Kitts and Nevis	KNA	-62.76628613	17.33994219	Latin America and the Caribbean	2017	12	Less than 14 weeks	C	Country Data	G	Global	13 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	662	Saint Lucia	LCA	-60.96529553	13.89405601	Latin America and the Caribbean	2017	12	Less than 14 weeks	C	Country Data	G	Global	13 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	670	Saint Vincent and the Grenadines	VCT	-61.19024321	13.24627968	Latin America and the Caribbean	2017	12	Less than 14 weeks	C	Country Data	G	Global	13 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	882	Samoa	WSM	-172.4430749	-13.61541469	Oceania, exc. Australia and New Zealand	2017	12	Less than 14 weeks	C	Country Data	G	Global	6 weeks.; 2 weeks are unpaid.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	674	San Marino	SMR	12.46329038	43.93841766	Europe and Northern America	2017	13	At least 14 weeks	C	Country Data	G	Global	22 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	678	Sao Tome and Principe	STP	6.609772265	0.241554875	Sub-Saharan Africa	2017	12	Less than 14 weeks	C	Country Data	G	Global	13 weeks.; Maternity leave is extended in case of multiple births.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	682	Saudi Arabia	SAU	44.54763347	24.12594211	Northern Africa and Western Asia	2017	12	Less than 14 weeks	C	Country Data	G	Global	10 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	686	Senegal	SEN	-14.46636926	14.35920905	Sub-Saharan Africa	2017	13	At least 14 weeks	C	Country Data	G	Global	14 weeks.; Maternity leave is extended in case of complications arising from pregnancy or childbirth.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2017	13	At least 14 weeks	C	Country Data	G	Global	20 weeks.; Duration: an employed woman is entitled to leave for pregnancy and childbirth, as well as leave for child care, for a total duration of 365 days. She may start her maternity leave pursuant to the advice of a competent medical authority 45 days before the delivery term at the earliest and 28 days at the latest.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	690	Seychelles	SYC	55.46561591	-4.678053059	Sub-Saharan Africa	2017	13	At least 14 weeks	C	Country Data	G	Global	14 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	694	Sierra Leone	SLE	-11.78306584	8.568604164	Sub-Saharan Africa	2017	12	Less than 14 weeks	C	Country Data	G	Global	12 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	702	Singapore	SGP	103.8107883	1.361009155	Eastern and South-Eastern Asia	2017	13	At least 14 weeks	C	Country Data	G	Global	16 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	703	Slovakia	SVK	19.48495604	48.70741446	Europe and Northern America	2017	13	At least 14 weeks	C	Country Data	G	Global	34 weeks.; Maternity leave is extended in case of multiple births.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	705	Slovenia	SVN	14.82209486	46.11958061	Europe and Northern America	2017	13	At least 14 weeks	C	Country Data	G	Global	15 weeks.; Maternity leave is extended in case of complications arising from pregnancy or childbirth. ; Maternity leave is extended in case of multiple births.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	90	Solomon Islands	SLB	160.1584117	-9.622391719	Oceania, exc. Australia and New Zealand	2017	12	Less than 14 weeks	C	Country Data	G	Global	12 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	706	Somalia	SOM	46.20367477	4.406485729	Sub-Saharan Africa	2017	13	At least 14 weeks	C	Country Data	G	Global	14 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2017	13	At least 14 weeks	C	Country Data	G	Global	17.32 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2017	13	At least 14 weeks	C	Country Data	G	Global	16 weeks.; Maternity leave is extended in case of complications arising from pregnancy or childbirth. ; Maternity leave is extended in case of multiple births.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	144	Sri Lanka	LKA	80.70489654	7.614693343	Central and Southern Asia	2017	12	Less than 14 weeks	C	Country Data	G	Global	12 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	275	State of Palestine	PSE	35.25694122	31.94347933	Northern Africa and Western Asia	2017	12	Less than 14 weeks	C	Country Data	G	Global	10 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	729	Sudan	SDN	29.95650159	16.02643066	Northern Africa and Western Asia	2017	12	Less than 14 weeks	C	Country Data	G	Global	8 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2017	13	At least 14 weeks	C	Country Data	G	Global	weeks.; 14-60 weeks. Duration: 480 days shared between both parents. 60 of these days are reserved for each parent while the rest are freely transferable between them. For the purpose of determining the length of maternity leave, the 60 days of paid leave exclusively reserved for the father have been left out of consideration. In cases of sole custody, all 480 days accrue to the custodial parent.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	2017	13	At least 14 weeks	C	Country Data	G	Global	14 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	760	Syrian Arab Republic	SYR	38.50466565	35.01676176	Northern Africa and Western Asia	2017	13	At least 14 weeks	C	Country Data	G	Global	17.2 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2017	13	At least 14 weeks	C	Country Data	G	Global	20 weeks.; Maternity leave is extended in case of complications arising from pregnancy or childbirth. ; Maternity leave is extended in case of multiple births.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	764	Thailand	THA	101.0202951	15.13089239	Eastern and South-Eastern Asia	2017	12	Less than 14 weeks	C	Country Data	G	Global	13 weeks.; Maternity leave is extended in case of complications arising from pregnancy or childbirth.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	626	Timor-Leste	TLS	125.9451052	-8.797497247	Eastern and South-Eastern Asia	2017	12	Less than 14 weeks	C	Country Data	G	Global	12 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	768	Togo	TGO	0.97835765	8.532096072	Sub-Saharan Africa	2017	13	At least 14 weeks	C	Country Data	G	Global	14 weeks.; Maternity leave is extended in case of complications arising from pregnancy or childbirth.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	780	Trinidad and Tobago	TTO	-61.29389504	10.41877263	Latin America and the Caribbean	2017	12	Less than 14 weeks	C	Country Data	G	Global	13 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	788	Tunisia	TUN	9.572737411	34.11439971	Northern Africa and Western Asia	2017	12	Less than 14 weeks	C	Country Data	G	Global	4.3 weeks.; Maternity leave is extended in case of complications arising from pregnancy or childbirth.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	2017	13	At least 14 weeks	C	Country Data	G	Global	16 weeks.; Maternity leave is extended in case of multiple births.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	795	Turkmenistan	TKM	58.9787665	40.0912346	Central and Southern Asia	2017	13	At least 14 weeks	C	Country Data	G	Global	16 weeks.; Maternity leave is extended in case of complications arising from pregnancy or childbirth. ; Maternity leave is extended in case of multiple births.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	800	Uganda	UGA	32.39100438	1.279557331	Sub-Saharan Africa	2017	12	Less than 14 weeks	C	Country Data	G	Global	12 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	804	Ukraine	UKR	31.40270802	49.00735945	Europe and Northern America	2017	13	At least 14 weeks	C	Country Data	G	Global	18 weeks.; Maternity leave is extended in case of complications arising from pregnancy or childbirth. ; Maternity leave is extended in case of multiple births.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	784	United Arab Emirates	ARE	53.98279159	23.43322219	Northern Africa and Western Asia	2017	12	Less than 14 weeks	C	Country Data	G	Global	6.4 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2017	13	At least 14 weeks	C	Country Data	G	Global	52 weeks.; 13 weeks are unpaid.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	834	United Republic of Tanzania	TZA	34.80521182	-6.265332606	Sub-Saharan Africa	2017	12	Less than 14 weeks	C	Country Data	G	Global	12 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	840	United States of America	USA	-99.13830311	39.5277871	Europe and Northern America	2017	12	Less than 14 weeks	C	Country Data	G	Global	12 weeks.; 12 weeks are unpaid.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2017	13	At least 14 weeks	C	Country Data	G	Global	14 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2017	13	At least 14 weeks	C	Country Data	G	Global	16 weeks.; Maternity leave is extended in case of complications arising from pregnancy or childbirth. ; Maternity leave is extended in case of multiple births.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	548	Vanuatu	VUT	167.0679779	-15.34445547	Oceania, exc. Australia and New Zealand	2017	12	Less than 14 weeks	C	Country Data	G	Global	12 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	862	Venezuela (Bolivarian Republic of)	VEN	-66.15642084	7.121324748	Latin America and the Caribbean	2017	13	At least 14 weeks	C	Country Data	G	Global	26 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	704	Viet Nam	VNM	105.802499	10.09643079	Eastern and South-Eastern Asia	2017	13	At least 14 weeks	C	Country Data	G	Global	26 weeks.; Maternity leave is extended in case of multiple births.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2017	12	Less than 14 weeks	C	Country Data	G	Global	10 weeks.; Maternity leave is extended in case of complications arising from pregnancy or childbirth. ; Maternity leave is extended in case of multiple births.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	2017	12	Less than 14 weeks	C	Country Data	G	Global	12 weeks.	2021	9400							True
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	716	Zimbabwe	ZWE	29.86909584	-19.00075492	Sub-Saharan Africa	2017	13	At least 14 weeks	C	Country Data	G	Global	14 weeks.	2021	9400							True
